id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
103649,Blooms,Adityapur,3.8,50,250,Indian,1.11E+13,https://www.swiggy.com/restaurants/blooms-bistupur-jamshedpur-103649,"Blooms, Aditya tower Bistupur main road",Menu/103649.json
430451,Chai Break,Adityapur,4.3,20,400,"North Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/chai-break-bistupur-jamshedpur-430451,"Chai Break, Regal Square, 3rd Floor, Opp. Regal Ground, Bistupur, P.O. & P.S. Bistupur, Jamshedpur, Jamshedpur Urban, Purbi Singhbhum, Jharkhand-831001",Menu/430451.json
518548,BIRYANI  WALE,Adityapur,2.4,50,200,Biryani,2.11E+13,https://www.swiggy.com/restaurants/biryani-wale-bistupur-jamshedpur-518548,"BIRYANI  WALE, Q5WG+F73, Ram Das Bhatta, Bistupur, Jamshedpur, Jharkhand 831005, India",Menu/518548.json
447526,Pizza Peddler,Adityapur,3.8,50,200,"Pizzas,Pastas",license,https://www.swiggy.com/restaurants/pizza-peddler-bistupur-jamshedpur-447526,"Pizza Peddler, SHOP NO. 21, DHATKIDIH MARKET,  DHATKIDIH, Muncipality, Purbi  Singhbhum, , Jharkhand, 831001",Menu/447526.json
102579,Veggie Corner( Hotel Nataraj),Adityapur,4.3,20,499,"Pizzas,South Indian",license,https://www.swiggy.com/restaurants/veggie-corner-hotel-nataraj-bistupur-jamshedpur-102579,"Veggie Corner( Hotel Nataraj), Bistupur Main Road, Bistupur, Jamshedpur",Menu/102579.json
518803,Bhatia Milkshake,Adityapur,4.3,20,299,Beverages,2.11E+13,https://www.swiggy.com/restaurants/bhatia-milkshake-bistupur-jamshedpur-518803,"Bhatia Milkshake, 8,9 C-1, FRUIT MARKET, BISTUPUR,  JAMSHEDPUR, Bistupur, Muncipality, Purbi  Singhbhum, Jharkhand - 831001",Menu/518803.json
129551,Equinox,Adityapur,4.5,20,400,"Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/equinox-bistupur-jamshedpur-129551,"Equinox, The Sonnet Hotel, Contractor Area",Menu/129551.json
104481,Thanco's Natural Ice Cream,Adityapur,4.5,20,299,Ice Cream,1.11E+13,https://www.swiggy.com/restaurants/thancos-natural-ice-cream-bistupur-jamshedpur-104481,"Thanco's Natural Ice Cream, Bistupur main road",Menu/104481.json
113036,Kwality,Adityapur,4,20,499,"Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/kwality-bistupur-jamshedpur-113036,"Kwality, Main Road Bistupur",Menu/113036.json
109548,Bon Appetit,Adityapur,4.1,20,300,"Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/bon-appetit-bistupur-jamshedpur-109548,"Bon Appetit, Aviskar Tower, Bistupur Inner Circle Road",Menu/109548.json
104147,Social 75,Adityapur,4,20,399,"Continental,Indian",2.11E+13,https://www.swiggy.com/restaurants/social-75-bistupur-jamshedpur-104147,"Social 75, Aditya Tower, Bistupur main road, Jamshedpur",Menu/104147.json
271964,Baskin Robbins,Adityapur,4.6,50,250,"Desserts,Ice Cream",2.11E+13,https://www.swiggy.com/restaurants/baskin-robbins-bistupur-jamshedpur-271964,"Baskin Robbins, EW20,MAIN ROAD, BISTUPUR NEAR BANK OF BARODA JAMSHEDPUR EAST SINGHBHUM, JHARKHAND",Menu/271964.json
378028,Sagar's Kitchen Kraft,Adityapur,3.7,50,199,"Indian,Chinese",2.11E+13,https://www.swiggy.com/restaurants/sagars-kitchen-kraft-bistupur-jamshedpur-378028,"Sagar's Kitchen Kraft, HOLDING NO 1, LINE NO 4, BISTUPUR MARKET, BESIDE SAGAR SWEETS,  PurbiSinghbhum, Jharkhand-831001",Menu/378028.json
476303,Lion's Pride,Adityapur,3.5,20,200,North Indian,2.11E+13,https://www.swiggy.com/restaurants/lions-pride-bistupur-jamshedpur-476303,"Lion's Pride, KRISHNA KUNJ  INNER CIRCLE ROAD",Menu/476303.json
102581,Chopsticks,Adityapur,3.3,20,499,"Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/chopsticks-bistupur-jamshedpur-102581,"Chopsticks, Dcosta mansion, main road Bistupur",Menu/102581.json
186264,New US Pizza,Adityapur,3.6,100,299,"Pizzas,Snacks",2.11E+13,https://www.swiggy.com/restaurants/new-us-pizza-bistupur-jamshedpur-186264,"New US Pizza, J P Road, Bagbera Colony, Jugsalai, Jamshedpur, Jharkhand, India",Menu/186264.json
211142,Bhook Pyaas,Adityapur,3.5,20,200,"Chinese,Indian",1.11E+13,https://www.swiggy.com/restaurants/bhook-pyaas-bistupur-jamshedpur-211142,"Bhook Pyaas, Station Road, Kumar Chowk, Jugsalai, Jamshedpur, Jharkhand, India",Menu/211142.json
489422,Aditi Foods,Adityapur,3.8,20,100,Indian,2.11E+13,https://www.swiggy.com/restaurants/aditi-foods-b-h-area-kadma-bh-area-kadma-jamshedpur-489422,"Aditi Foods, D B M S Canteen Road No-7 B,H area, Municipality, Purbi Singbhum, Jharkhand, 831005",Menu/489422.json
401391,Chinimama,Adityapur,4.3,20,199,"Chinese,Biryani",2.11E+13,https://www.swiggy.com/restaurants/chinimama-bistupur-jamshedpur-401391,"Chinimama, Block No. 92/2/4, Road No. 3, Bagbera  Colony, Bagbera, Jamshedpur, Purbi  Singhbhum, Jharkhand - 831002",Menu/401391.json
354669,Brunch Italino (Kadma Market),Adityapur,3.9,20,200,"Bakery,Desserts",license,https://www.swiggy.com/restaurants/brunch-italino-kadma-market-sonari-jamshedpur-354669,"Brunch Italino (Kadma Market), KADMA BAZAAR, BESIDE SWEET MART,  Purbi Singhbhum, Jharkhand-831005",Menu/354669.json
153339,Chef Corner,Adityapur,3.9,500,299,"Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/chef-corner-sonari-jamshedpur-153339,"Chef Corner, 1ST FLOOR,SARLA COMPLEX, KADMA MARKET",Menu/153339.json
226773,AB Palace,Adityapur,3.4,20,200,"Chinese,Indian",2.11E+13,https://www.swiggy.com/restaurants/ab-palace-bistupur-jamshedpur-226773,"AB Palace, HOTEL AB PALACE, STATION ROAD, JUGSALAI, JAMSHEDPUR",Menu/226773.json
385197,Mathura Mistan Bhandar,Adityapur,4.5,100,200,"Sweets,Snacks",2.11E+13,https://www.swiggy.com/restaurants/mathura-mistan-bhandar-sakchi-sonari-jamshedpur-385197,"Mathura Mistan Bhandar, Kadma Bazar,Jamshedpur, Jharkhand-831005",Menu/385197.json
132538,Pizzapuram,Adityapur,3.7,100,200,"Pizzas,Italian",2.11E+13,https://www.swiggy.com/restaurants/pizzapuram-bistupur-jamshedpur-132538,"Pizzapuram, C H AREA, ROAD NO 5, BANGLOW NO 11,NEAR KIDZEE SCHOOL, SONARI,JAMSHEDPUR",Menu/132538.json
124500,Gopal Dosa,Adityapur,4.1,100,100,South Indian,2.11E+13,https://www.swiggy.com/restaurants/gopal-dosa-sakchi-jamshedpur-124500,"Gopal Dosa, jubliee Park gate, Sackhi, Sakchi, Jamshedpur",Menu/124500.json
370259,Apna Adda,Adityapur,4.1,50,150,"Chinese,Snacks",2.11E+13,https://www.swiggy.com/restaurants/apna-adda-sonari-jamshedpur-370259,"Apna Adda, Flat No. C3 / 1,4th Floor,Shri Sharda Krishna Apartment,Dhananjay Path,Uliyan,Kadma,Jamshedpur,Purbi Singhbhum,Jharkhand-831005",Menu/370259.json
125180,Babu Moshai,Adityapur,4,50,349,"Indian,Chinese",2.11E+13,https://www.swiggy.com/restaurants/babu-moshai-sonari-jamshedpur-125180,"Babu Moshai, SHIVA USHA COMPLEX, ULLIYAN KADMA",Menu/125180.json
263297,Junction Restaurant,Adityapur,3.7,1,399,"Indian,Biryani",1.11E+13,https://www.swiggy.com/restaurants/junction-restaurant-sakchi-jamshedpur-263297,"Junction Restaurant, 53,SAKCHI, NEW PLANNING AREA, THAKURBARI ROAD, PURBI SINGHBHUM",Menu/263297.json
461084,The Bihari  Resturant,Adityapur,4.4,50,200,"North Indian,Snacks",2.11E+13,https://www.swiggy.com/restaurants/the-bihari-resturant-bistupur-jamshedpur-461084,"The Bihari  Resturant, Right side from kali Mandir, 416 A, Ecc Flat Ulliyan, kadma Jamshedpur Near-Kerala Public School, Jamshedpur, Jharkhand 831005",Menu/461084.json
390901,Delhi Darbar (Sakchi ),Adityapur,3.7,100,200,"Chinese,Biryani",2.11E+13,https://www.swiggy.com/restaurants/delhi-darbar-sakchi-sakchi-jamshedpur-390901,"Delhi Darbar (Sakchi ), 1 , GROUND FLOOR , SARKAR BUILDING,  OLD PURULIA RD, SAKCHI, Sakchi,  Muncipality, Purbi Singhbhum, Jharkhand  - 831001",Menu/390901.json
111386,The Hungry Bird,Adityapur,3.9,500,300,"North Indian,Chinese",2.11E+13,https://www.swiggy.com/restaurants/the-hungry-bird-bistupur-sonari-jamshedpur-111386,"The Hungry Bird, 6, Infront of astha cottage, uliyan, sonari, Jamshedpur",Menu/111386.json
433648,Manohar Chat,Adityapur,4.1,100,150,"Chinese,Chaat",1.11E+13,https://www.swiggy.com/restaurants/manohar-chat-sakchi-jamshedpur-433648,"Manohar Chat, Handi Line, Sakchi Market, Purbi Singhbhum, Sakchi, Jamshedpur",Menu/433648.json
115931,Dosa Hut,Adityapur,4,100,200,"South Indian,Chinese",2.11E+13,https://www.swiggy.com/restaurants/dosa-hut-sakchi-jamshedpur-115931,"Dosa Hut, 101, Alison's Apartment Aambagan, Sakchi, Jamshedpur",Menu/115931.json
174464,Chicago Pizza,Adityapur,3.1,100,299,"Pizzas,Pastas",license,https://www.swiggy.com/restaurants/chicago-pizza-jhanda-chowk-jamshedpur-174464,"Chicago Pizza, 1ST FLOOR,HOLDING NO 39, OPPOSITE BASANT CINEMA, SAKCHI JAMSHEDPUR",Menu/174464.json
163435,New Chappan Bhog - Sakchi,Adityapur,4.3,100,200,"Sweets,Snacks",license,https://www.swiggy.com/restaurants/new-chappan-bhog-sakchi-sakchi-jamshedpur-163435,"New Chappan Bhog - Sakchi, KALIMATI ROAD, OPP. SAKCHI GURUDWARA",Menu/163435.json
417015,Laziz Pizza,Adityapur,3.9,100,300,"Pizzas,Beverages",2.11E+13,https://www.swiggy.com/restaurants/laziz-pizza-sakchi-jamshedpur-417015,"Laziz Pizza, JAYANT BUILDING, H.NO-2, S.N.P AREA,  SAKCHI, Sakchi, Muncipality, Purbi  Singhbhum, Jharkhand - 831001",Menu/417015.json
376602,SAKCHI MISTAN BHANDAR,Adityapur,4.2,100,200,"Sweets,Snacks",1.11E+13,https://www.swiggy.com/restaurants/sakchi-mistan-bhandar-sakchi-jamshedpur-376602,"SAKCHI MISTAN BHANDAR, 2/2, HOTEL LINE, JHANDA CHOWK, SAKCHI, P.O & P.S. SAKCHI, JAMSHEDPUR URBAN, PURBI SINGHBHUM (JHARKHAND) - 831001",Menu/376602.json
546139,BIKKGANE BIRYANI,Adityapur,4.1,100,350,"Biryani,Hyderabadi",1.11E+13,https://www.swiggy.com/restaurants/bikkgane-biryani-sakchi-jamshedpur-546139,"BIKKGANE BIRYANI, House No. 0053, Thakur Bari Road, Sakchi New Planning Area, Jamshedpur, Purbi Singhbhum, Jharkhand-831001",Menu/546139.json
102578,Campus Adda,Adityapur,3.9,100,200,"Chinese,Biryani",license,https://www.swiggy.com/restaurants/campus-adda-sakchi-jamshedpur-102578,"Campus Adda, Parulia Highway, Sakchi Market, Sakchi, Jamshedpur",Menu/102578.json
503432,NEW KOLKATA ARSALAN BIRYANI,Adityapur,3.8,50,250,"Biryani,Fast Food",2.11E+13,https://www.swiggy.com/restaurants/new-kolkata-arsalan-biryani-sakchi-jamshedpur-503432,"NEW KOLKATA ARSALAN BIRYANI, SHOP NO 24-01, MUHRI LINE , SAKCHI , JAMSHEDPUR , PURBI  SINGBHUM , JHARKHAND 831001",Menu/503432.json
385938,Biryani By Kilo,Adityapur,4.1,500,600,"Biryani,Hyderabadi",1.11E+13,https://www.swiggy.com/restaurants/biryani-by-kilo-sakchi-jamshedpur-385938,"Biryani By Kilo, HOLDING NO-16,MILLS & GODOWN ROAD AREA, KALI MATI ROAD,BLOCK-JAMSHEDPUR",Menu/385938.json
164297,American Waffle House,Adityapur,4.1,100,200,"Waffle,Ice Cream",license,https://www.swiggy.com/restaurants/american-waffle-house-sakchi-jamshedpur-164297,"American Waffle House, Sakchi, Aambagarn, beside keventers",Menu/164297.json
120193,Lakhi Egg Roll & Caterer,Adityapur,3.5,100,299,"Chinese,Indian",2.11E+13,https://www.swiggy.com/restaurants/lakhi-egg-roll-and-caterer-sakchi-jamshedpur-120193,"Lakhi Egg Roll & Caterer, H-38, Sakchi Market, Near Basant Talkies",Menu/120193.json
102631,The White Rose,Adityapur,3.9,100,499,"Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/the-white-rose-sakchi-jamshedpur-102631,"The White Rose, Taj Building, 30 Aambagan Sakchi",Menu/102631.json
189441,The Belgian Waffle Co.,Adityapur,4.5,100,200,"Beverages,Desserts",2.11E+13,https://www.swiggy.com/restaurants/the-belgian-waffle-co-sakchi-jamshedpur-189441,"The Belgian Waffle Co., RISHAB SHANTI APARTMENT  142  SHOP NO 2  AAMBAGAN ROAD  SAKCHI  JAMSHEDPUR 831001",Menu/189441.json
102039,Saffron,Adityapur,4,100,400,"Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/saffron-sakchi-jamshedpur-102039,"Saffron, Parulia Highway, Sakchi Market, Sakchi, Jamshedpur",Menu/102039.json
127463,Brunch Italiano (sakchi),Adityapur,3.7,50,300,Bakery,1.11E+13,https://www.swiggy.com/restaurants/brunch-italiano-sakchi-sakchi-jamshedpur-127463,"Brunch Italiano (sakchi), Opposite Shitla Mandir Chowk, Near Vodafone, Sakchi, Jamshedpur",Menu/127463.json
109387,Uttar Dakshin,Adityapur,3.7,500,200,"Indian,Chinese",2.11E+13,https://www.swiggy.com/restaurants/uttar-dakshin-sakchi-telco-jamshedpur-109387,"Uttar Dakshin, Kalimati Road Near Howrah bridge, Sakchi",Menu/109387.json
306094,SAGAR RESTAURANT,Adityapur,4.1,20,299,"Indian,Chinese",2.11E+13,https://www.swiggy.com/restaurants/sagar-restaurant-sakchi-jamshedpur-306094,"SAGAR RESTAURANT, [00007, BLOCK NO 1, SAKCHI MARKET, KALI MATI ROAD, SAKCHI, JAMSHEDPUR URBAN, PURBI JHARKHAND",Menu/306094.json
102577,Silver Spoon,Adityapur,4.2,100,200,Indian,2.11E+13,https://www.swiggy.com/restaurants/silver-spoon-sakchi-jamshedpur-102577,"Silver Spoon, Aam Bagan, sakchi, Sakchi, Jamshedpur",Menu/102577.json
242722,Pappu Hotel,Adityapur,3,100,200,"Biryani,Chinese",1.11E+13,https://www.swiggy.com/restaurants/pappu-hotel-sakchi-jamshedpur-242722,"Pappu Hotel, KALIMATI ROAD, NEAR SAKCHI GURUDWARA, SAKCHI, JAMSHEDPUR",Menu/242722.json
528374,Shreshtham,Adityapur,3.5,20,200,"Snacks,Sweets",2.11E+13,https://www.swiggy.com/restaurants/shreshtham-sakchi-jamshedpur-528374,"Shreshtham, Plot 83, BB Tower, Ground Floor, 1st Floor, 2nd Floor, Near Sitla Mandir, Tank Road, Purbi Singhbhum, Sakchi, Jamshedpur",Menu/528374.json
417020,The Biryani Boxx,Adityapur,3.7,20,200,"Biryani,Beverages",2.11E+13,https://www.swiggy.com/restaurants/the-biryani-boxx-sakchi-jamshedpur-417020,"The Biryani Boxx, JAYANT BUILDING, H.NO-2, S.N.P AREA,  SAKCHI, Sakchi, Muncipality, Purbi  Singhbhum, Jharkhand - 831001",Menu/417020.json
546127,BIRYANI BADSHAH,Adityapur,4.1,50,350,"Biryani,Hyderabadi",1.11E+13,https://www.swiggy.com/restaurants/biryani-badshah-sakchi-jamshedpur-546127,"BIRYANI BADSHAH, House No. 0053, Thakur Bari Road, Sakchi New Planning Area, Jamshedpur, Purbi Singhbhum, Jharkhand-831001",Menu/546127.json
195788,Tinkoniya Hotel,Adityapur,3.9,50,150,"Snacks,Sweets",2.11E+13,https://www.swiggy.com/restaurants/tinkoniya-hotel-sakchi-jamshedpur-195788,"Tinkoniya Hotel, Sakchi, Jamshedpur, Jharkhand, India",Menu/195788.json
102040,Pappu Restaurant,Adityapur,3.4,500,200,"Indian,Biryani",2.11E+13,https://www.swiggy.com/restaurants/pappu-restaurant-sakchi-jamshedpur-102040,"Pappu Restaurant, Hotel Sagar, 14/4, Nand Singh Area, New Kalimati road",Menu/102040.json
414252,Jalsa Restaurant,Adityapur,4.3,100,200,"Bengali,Indian",2.11E+13,https://www.swiggy.com/restaurants/jalsa-restaurant-sakchi-jamshedpur-414252,"Jalsa Restaurant, Holding No-46, SNP area, Thakurbari  Road, P.O and P.S Sakchi, Sakchi,  Jamshedpur Urban, Purbi Singhbhum,  Jharkhand - 831001",Menu/414252.json
484449,Brother's Chaap and Dhaba,Adityapur,4,20,200,"North Indian,Snacks",2.11E+13,https://www.swiggy.com/restaurants/brothers-chaap-and-dhaba-sakchi-jamshedpur-484449,"Brother's Chaap and Dhaba, PLOT 3522, DARU BHATTI ROAD, SAKCHI, JAMSHEDPUR - 831001",Menu/484449.json
103646,The Dugout,Adityapur,3.7,20,499,"Indian,Chinese",2.11E+13,https://www.swiggy.com/restaurants/the-dugout-sakchi-jamshedpur-103646,"The Dugout, 6, S.N.P area, om Central, 4th floor, Sakchi, Jamshedpur",Menu/103646.json
120977,J K Residency,Adityapur,4.1,50,400,"Indian,Continental",1.11E+13,https://www.swiggy.com/restaurants/j-k-residency-sakchi-jamshedpur-120977,"J K Residency, 218, 7C TOWN, NEW KALIMATI ROAD, SAKCHI, JAMSHEDPUR",Menu/120977.json
372399,MEALS @ ONE,Adityapur,3.5,100,200,"Combo,Indian",2.11E+13,https://www.swiggy.com/restaurants/meals-one-sakchi-jamshedpur-372399,"MEALS @ ONE, 53 THAKURBADI ROAD, SAKCHI, JAMSHEDPUR, Jamshedpur Urban, Purbi Singhbhum (Jharkhand), - 831001",Menu/372399.json
455954,Kebabs & Curry,Adityapur,3.8,20,300,"Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/kebabs-and-curry-sakchi-jamshedpur-455954,"Kebabs & Curry, 12/26, SAND LINE ROAD, SAKCHI, Jamshedpur, Purbi Singhbhum, Jharkhand-831001",Menu/455954.json
292480,NABJIBAN KULFI,Adityapur,4.2,20,299,"Ice Cream,Pizzas",2.11E+13,https://www.swiggy.com/restaurants/nabjiban-kulfi-sakchi-jamshedpur-292480,"NABJIBAN KULFI, 106, SAKCHI BAZAR, P.O. & P.S. SAKCHIJAMSHEDPUR URBAN, PURBI SINGHBHUM - JHARKHAND-831001",Menu/292480.json
187581,Momo Square,Adityapur,3.3,50,200,"Tibetan,Nepalese",2.11E+13,https://www.swiggy.com/restaurants/momo-square-sakchi-jamshedpur-187581,"Momo Square, Hotel JIVA, SNP Area, Ambagan, Sakchi, Jamshedpur, Jharkhand, India",Menu/187581.json
364460,SAI REGENCY,Adityapur,4,100,200,"Indian,Biryani",1.11E+13,https://www.swiggy.com/restaurants/sai-regency-sakchi-jamshedpur-364460,"SAI REGENCY, 140, SNP Area, Aambagan, Sakchi, Jamshedpur  Urban, Purbi Singhbhum, Jharkhand-831001",Menu/364460.json
103645,Jiva Hotel,Adityapur,4.2,100,599,"North Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/jiva-hotel-sakchi-jamshedpur-103645,"Jiva Hotel, 93, Sakchi New Planning Area, Water Works Road, Sakchi, Jamshedpur",Menu/103645.json
207907,Galaxy Sweet & Snacks,Adityapur,3.8,20,150,"Chinese,Snacks",2.11E+13,https://www.swiggy.com/restaurants/galaxy-sweet-and-snacks-sakchi-jamshedpur-207907,"Galaxy Sweet & Snacks, Straight Mile Rd, Sakchi, Jamshedpur, Jharkhand 831001, India",Menu/207907.json
229462,THAALI WALA (Pure Veg Thali),Adityapur,3.2,20,199,"Thalis,Indian",2.11E+13,https://www.swiggy.com/restaurants/thaali-wala-pure-veg-thali-sakchi-jamshedpur-229462,"THAALI WALA (Pure Veg Thali), 94 A , SNP AREA , SAKCHI",Menu/229462.json
300380,BURGER BUDDY,Adityapur,4.2,100,150,"Burgers,Street Food",2.11E+13,https://www.swiggy.com/restaurants/burger-buddy-mango-sakchi-jamshedpur-300380,"BURGER BUDDY, KASHIDIH GOLCHAKAR, KALIMATI ROAD, OPPOSITE DEODUTT PALACE, SAKCHI, JAMSHEDPUR",Menu/300380.json
546062,VADILAL ICE CREAMS,Adityapur,4.6,50,200,Ice Cream,2.11E+13,https://www.swiggy.com/restaurants/vadilal-ice-creams-sakchi-jamshedpur-546062,"VADILAL ICE CREAMS, RAJESH KESHRI-JAMSHEDPUR-33 Kasidih Bustee-LineNo 1, Near Sidhi VinayakMandir, Kasidih, SakchiJamshedpur Urban, PurbiSinghbhum, Jharkhand-831001",Menu/546062.json
193441,Fusion Restaurant,Adityapur,3.9,500,350,"North Indian,Chinese",2.11E+13,https://www.swiggy.com/restaurants/fusion-restaurant-sakchi-jamshedpur-193441,"Fusion Restaurant , Sakchi, Jamshedpur, Jharkhand, India",Menu/193441.json
165411,The Height 18,Adityapur,3,20,200,"Indian,Chinese",2.11E+13,https://www.swiggy.com/restaurants/the-height-18-adityapur-jamshedpur-165411,"The Height 18, MANVEER TREAD CENTER GAMHARIYA, IN FRONT OF TOYATA SHOWROOM",Menu/165411.json
400606,Dosa Cafe (Hotel Ganga Regency),Adityapur,4.5,100,199,South Indian,2.11E+13,https://www.swiggy.com/restaurants/dosa-cafe-hotel-ganga-regency-sakchi-jamshedpur-400606,"Dosa Cafe (Hotel Ganga Regency), 171, KASIDIH NEWLAYOUT, SAKCHI, Sakchi,  Jamshedpur Urban, Purbi Singhbhum,  Jharkhand - 831001",Menu/400606.json
127034,Hotel Ganga Regency,Adityapur,4.2,1,399,"Indian,Chinese",1.11E+13,https://www.swiggy.com/restaurants/hotel-ganga-regency-sakchi-jamshedpur-127034,"Hotel Ganga Regency, 171, NEW BARADWARI, SAKCHI, JAMSHEDPUR",Menu/127034.json
496555,BASANT PARCEL,Adityapur,3.6,20,100,"North Indian,Chinese",2.11E+13,https://www.swiggy.com/restaurants/basant-parcel-bistupur-jamshedpur-496555,"BASANT PARCEL, DIPIKA COMPLEX,GAINTADIH, KARANDIH MAIN ROAD JUGSALAI",Menu/496555.json
368710,MURARI BHOJANALAY,Adityapur,4.1,100,199,Indian,2.11E+13,https://www.swiggy.com/restaurants/murari-bhojanalay-sakchi-jamshedpur-368710,"MURARI BHOJANALAY, H No-1126,New Baradwari,Kumharpara,Sakchi,Jamshedpur,Sakchi,Jamshedpur Urban,Purbi Singhbhum,Jharkhand-831001",Menu/368710.json
302166,PIZZA 99,Adityapur,3.5,20,200,"Pizzas,Burgers",2.11E+13,https://www.swiggy.com/restaurants/pizza-99-mango-sakchi-jamshedpur-302166,"PIZZA 99, KASHIDIH GOLCHAKAR, KALIMATI ROAD, OPPOSITE DEODUTT PALACE, SAKCHI, JAMSHEDPUR",Menu/302166.json
116271,New Gangour Sweets (sakchi),Adityapur,4.2,50,199,"Sweets,Snacks",2.11E+13,https://www.swiggy.com/restaurants/new-gangour-sweets-sakchi-sakchi-jamshedpur-116271,"New Gangour Sweets (sakchi), Hirasingh Bagan Kalimati Road, Sakchi, Jamshedpur",Menu/116271.json
332173,WOK (Hotel Ganga Regency),Adityapur,3.8,50,400,"Chinese,Continental",license,https://www.swiggy.com/restaurants/wok-hotel-ganga-regency-sakchi-jamshedpur-332173,"WOK (Hotel Ganga Regency), HOTEL GANGA REGENCY, BARADWARI, BEHIND APPEX HOSPITAL, SAKCHI, JAMSHEDPUR",Menu/332173.json
385163,Junction Pure Veg Fast Food,Adityapur,3.8,20,200,"Street Food,Chinese",2.11E+13,https://www.swiggy.com/restaurants/junction-pure-veg-fast-food-sakchi-jamshedpur-385163,"Junction Pure Veg Fast Food, H NO 69 FALT NO 1 /2 FAST FLOOR SAKCHI  SITARAMDERA BIHAND SITARAMDERA  PULL, Sakchi, Muncipality, Purbi  Singhbhum, Jharkhand - 831001",Menu/385163.json
